"id","postal_code_id","year","num_employees_bin","num_breweries"
"17,001","12,535","2,015",All establishments,1
"17,002","12,535","2,015","Establishments with 1,000 employees or more",0
"17,003","12,535","2,015",Establishments with 100 to 249 employees,0
"17,004","12,535","2,015",Establishments with 10 to 19 employees,0
"17,005","12,535","2,015",Establishments with 1 to 4 employees,1
"17,006","12,535","2,015",Establishments with 20 to 49 employees,0
"17,007","12,535","2,015",Establishments with 250 to 499 employees,0
"17,008","12,535","2,015",Establishments with 500 to 999 employees,0
"17,009","12,535","2,015",Establishments with 50 to 99 employees,0
"17,010","12,535","2,015",Establishments with 5 to 9 employees,0
"17,011","12,551","2,012",All establishments,1
"17,012","12,551","2,012","Establishments with 1,000 employees or more",0
"17,013","12,551","2,012",Establishments with 100 to 249 employees,0
"17,014","12,551","2,012",Establishments with 10 to 19 employees,0
"17,015","12,551","2,012",Establishments with 1 to 4 employees,1
"17,016","12,551","2,012",Establishments with 20 to 49 employees,0
"17,017","12,551","2,012",Establishments with 250 to 499 employees,0
"17,018","12,551","2,012",Establishments with 500 to 999 employees,0
"17,019","12,551","2,012",Establishments with 50 to 99 employees,0
"17,020","12,551","2,012",Establishments with 5 to 9 employees,0
"17,021","12,551","2,013",All establishments,1
"17,022","12,551","2,013","Establishments with 1,000 employees or more",0
"17,023","12,551","2,013",Establishments with 100 to 249 employees,0
"17,024","12,551","2,013",Establishments with 10 to 19 employees,0
"17,025","12,551","2,013",Establishments with 1 to 4 employees,1
"17,026","12,551","2,013",Establishments with 20 to 49 employees,0
"17,027","12,551","2,013",Establishments with 250 to 499 employees,0
"17,028","12,551","2,013",Establishments with 500 to 999 employees,0
"17,029","12,551","2,013",Establishments with 50 to 99 employees,0
"17,030","12,551","2,013",Establishments with 5 to 9 employees,0
"17,031","12,551","2,014",All establishments,1
"17,032","12,551","2,014","Establishments with 1,000 employees or more",0
"17,033","12,551","2,014",Establishments with 100 to 249 employees,0
"17,034","12,551","2,014",Establishments with 10 to 19 employees,0
"17,035","12,551","2,014",Establishments with 1 to 4 employees,1
"17,036","12,551","2,014",Establishments with 20 to 49 employees,0
"17,037","12,551","2,014",Establishments with 250 to 499 employees,0
"17,038","12,551","2,014",Establishments with 500 to 999 employees,0
"17,039","12,551","2,014",Establishments with 50 to 99 employees,0
"17,040","12,551","2,014",Establishments with 5 to 9 employees,0
"17,041","12,551","2,015",All establishments,1
"17,042","12,551","2,015","Establishments with 1,000 employees or more",0
"17,043","12,551","2,015",Establishments with 100 to 249 employees,0
"17,044","12,551","2,015",Establishments with 10 to 19 employees,0
"17,045","12,551","2,015",Establishments with 1 to 4 employees,0
"17,046","12,551","2,015",Establishments with 20 to 49 employees,0
"17,047","12,551","2,015",Establishments with 250 to 499 employees,0
"17,048","12,551","2,015",Establishments with 500 to 999 employees,0
"17,049","12,551","2,015",Establishments with 50 to 99 employees,0
"17,050","12,551","2,015",Establishments with 5 to 9 employees,1
"17,051","12,554","2,014",All establishments,1
"17,052","12,554","2,014","Establishments with 1,000 employees or more",0
"17,053","12,554","2,014",Establishments with 100 to 249 employees,0
"17,054","12,554","2,014",Establishments with 10 to 19 employees,0
"17,055","12,554","2,014",Establishments with 1 to 4 employees,1
"17,056","12,554","2,014",Establishments with 20 to 49 employees,0
"17,057","12,554","2,014",Establishments with 250 to 499 employees,0
"17,058","12,554","2,014",Establishments with 500 to 999 employees,0
"17,059","12,554","2,014",Establishments with 50 to 99 employees,0
"17,060","12,554","2,014",Establishments with 5 to 9 employees,0
"17,061","12,554","2,015",All establishments,1
"17,062","12,554","2,015","Establishments with 1,000 employees or more",0
"17,063","12,554","2,015",Establishments with 100 to 249 employees,0
"17,064","12,554","2,015",Establishments with 10 to 19 employees,0
"17,065","12,554","2,015",Establishments with 1 to 4 employees,1
"17,066","12,554","2,015",Establishments with 20 to 49 employees,0
"17,067","12,554","2,015",Establishments with 250 to 499 employees,0
"17,068","12,554","2,015",Establishments with 500 to 999 employees,0
"17,069","12,554","2,015",Establishments with 50 to 99 employees,0
"17,070","12,554","2,015",Establishments with 5 to 9 employees,0
"17,071","12,561","2,012",All establishments,1
"17,072","12,561","2,012","Establishments with 1,000 employees or more",0
"17,073","12,561","2,012",Establishments with 100 to 249 employees,0
"17,074","12,561","2,012",Establishments with 10 to 19 employees,0
"17,075","12,561","2,012",Establishments with 1 to 4 employees,1
"17,076","12,561","2,012",Establishments with 20 to 49 employees,0
"17,077","12,561","2,012",Establishments with 250 to 499 employees,0
"17,078","12,561","2,012",Establishments with 500 to 999 employees,0
"17,079","12,561","2,012",Establishments with 50 to 99 employees,0
"17,080","12,561","2,012",Establishments with 5 to 9 employees,0
"17,081","12,561","2,013",All establishments,1
"17,082","12,561","2,013","Establishments with 1,000 employees or more",0
"17,083","12,561","2,013",Establishments with 100 to 249 employees,0
"17,084","12,561","2,013",Establishments with 10 to 19 employees,0
"17,085","12,561","2,013",Establishments with 1 to 4 employees,1
"17,086","12,561","2,013",Establishments with 20 to 49 employees,0
"17,087","12,561","2,013",Establishments with 250 to 499 employees,0
"17,088","12,561","2,013",Establishments with 500 to 999 employees,0
"17,089","12,561","2,013",Establishments with 50 to 99 employees,0
"17,090","12,561","2,013",Establishments with 5 to 9 employees,0
"17,091","12,561","2,014",All establishments,2
"17,092","12,561","2,014","Establishments with 1,000 employees or more",0
"17,093","12,561","2,014",Establishments with 100 to 249 employees,0
"17,094","12,561","2,014",Establishments with 10 to 19 employees,0
"17,095","12,561","2,014",Establishments with 1 to 4 employees,1
"17,096","12,561","2,014",Establishments with 20 to 49 employees,0
"17,097","12,561","2,014",Establishments with 250 to 499 employees,0
"17,098","12,561","2,014",Establishments with 500 to 999 employees,0
"17,099","12,561","2,014",Establishments with 50 to 99 employees,0
"17,100","12,561","2,014",Establishments with 5 to 9 employees,1
"17,101","12,561","2,015",All establishments,1
"17,102","12,561","2,015","Establishments with 1,000 employees or more",0
"17,103","12,561","2,015",Establishments with 100 to 249 employees,0
"17,104","12,561","2,015",Establishments with 10 to 19 employees,1
"17,105","12,561","2,015",Establishments with 1 to 4 employees,0
"17,106","12,561","2,015",Establishments with 20 to 49 employees,0
"17,107","12,561","2,015",Establishments with 250 to 499 employees,0
"17,108","12,561","2,015",Establishments with 500 to 999 employees,0
"17,109","12,561","2,015",Establishments with 50 to 99 employees,0
"17,110","12,561","2,015",Establishments with 5 to 9 employees,0
"17,111","12,575","2,013",All establishments,1
"17,112","12,575","2,013","Establishments with 1,000 employees or more",0
"17,113","12,575","2,013",Establishments with 100 to 249 employees,0
"17,114","12,575","2,013",Establishments with 10 to 19 employees,0
"17,115","12,575","2,013",Establishments with 1 to 4 employees,1
"17,116","12,575","2,013",Establishments with 20 to 49 employees,0
"17,117","12,575","2,013",Establishments with 250 to 499 employees,0
"17,118","12,575","2,013",Establishments with 500 to 999 employees,0
"17,119","12,575","2,013",Establishments with 50 to 99 employees,0
"17,120","12,575","2,013",Establishments with 5 to 9 employees,0
"17,121","12,602","2,014",All establishments,1
"17,122","12,602","2,014","Establishments with 1,000 employees or more",0
"17,123","12,602","2,014",Establishments with 100 to 249 employees,0
"17,124","12,602","2,014",Establishments with 10 to 19 employees,0
"17,125","12,602","2,014",Establishments with 1 to 4 employees,1
"17,126","12,602","2,014",Establishments with 20 to 49 employees,0
"17,127","12,602","2,014",Establishments with 250 to 499 employees,0
"17,128","12,602","2,014",Establishments with 500 to 999 employees,0
"17,129","12,602","2,014",Establishments with 50 to 99 employees,0
"17,130","12,602","2,014",Establishments with 5 to 9 employees,0
"17,131","12,602","2,015",All establishments,1
"17,132","12,602","2,015","Establishments with 1,000 employees or more",0
"17,133","12,602","2,015",Establishments with 100 to 249 employees,0
"17,134","12,602","2,015",Establishments with 10 to 19 employees,0
"17,135","12,602","2,015",Establishments with 1 to 4 employees,1
"17,136","12,602","2,015",Establishments with 20 to 49 employees,0
"17,137","12,602","2,015",Establishments with 250 to 499 employees,0
"17,138","12,602","2,015",Establishments with 500 to 999 employees,0
"17,139","12,602","2,015",Establishments with 50 to 99 employees,0
"17,140","12,602","2,015",Establishments with 5 to 9 employees,0
"17,141","12,621","2,013",All establishments,1
"17,142","12,621","2,013","Establishments with 1,000 employees or more",0
"17,143","12,621","2,013",Establishments with 100 to 249 employees,0
"17,144","12,621","2,013",Establishments with 10 to 19 employees,0
"17,145","12,621","2,013",Establishments with 1 to 4 employees,1
"17,146","12,621","2,013",Establishments with 20 to 49 employees,0
"17,147","12,621","2,013",Establishments with 250 to 499 employees,0
"17,148","12,621","2,013",Establishments with 500 to 999 employees,0
"17,149","12,621","2,013",Establishments with 50 to 99 employees,0
"17,150","12,621","2,013",Establishments with 5 to 9 employees,0
"17,151","12,621","2,014",All establishments,1
"17,152","12,621","2,014","Establishments with 1,000 employees or more",0
"17,153","12,621","2,014",Establishments with 100 to 249 employees,0
"17,154","12,621","2,014",Establishments with 10 to 19 employees,0
"17,155","12,621","2,014",Establishments with 1 to 4 employees,0
"17,156","12,621","2,014",Establishments with 20 to 49 employees,0
"17,157","12,621","2,014",Establishments with 250 to 499 employees,0
"17,158","12,621","2,014",Establishments with 500 to 999 employees,0
"17,159","12,621","2,014",Establishments with 50 to 99 employees,0
"17,160","12,621","2,014",Establishments with 5 to 9 employees,1
"17,161","12,621","2,015",All establishments,1
"17,162","12,621","2,015","Establishments with 1,000 employees or more",0
"17,163","12,621","2,015",Establishments with 100 to 249 employees,0
"17,164","12,621","2,015",Establishments with 10 to 19 employees,0
"17,165","12,621","2,015",Establishments with 1 to 4 employees,1
"17,166","12,621","2,015",Establishments with 20 to 49 employees,0
"17,167","12,621","2,015",Establishments with 250 to 499 employees,0
"17,168","12,621","2,015",Establishments with 500 to 999 employees,0
"17,169","12,621","2,015",Establishments with 50 to 99 employees,0
"17,170","12,621","2,015",Establishments with 5 to 9 employees,0
"17,171","12,630","2,013",All establishments,1
"17,172","12,630","2,013","Establishments with 1,000 employees or more",0
"17,173","12,630","2,013",Establishments with 100 to 249 employees,0
"17,174","12,630","2,013",Establishments with 10 to 19 employees,0
"17,175","12,630","2,013",Establishments with 1 to 4 employees,1
"17,176","12,630","2,013",Establishments with 20 to 49 employees,0
"17,177","12,630","2,013",Establishments with 250 to 499 employees,0
"17,178","12,630","2,013",Establishments with 500 to 999 employees,0
"17,179","12,630","2,013",Establishments with 50 to 99 employees,0
"17,180","12,630","2,013",Establishments with 5 to 9 employees,0
"17,181","12,630","2,014",All establishments,1
"17,182","12,630","2,014","Establishments with 1,000 employees or more",0
"17,183","12,630","2,014",Establishments with 100 to 249 employees,0
"17,184","12,630","2,014",Establishments with 10 to 19 employees,0
"17,185","12,630","2,014",Establishments with 1 to 4 employees,1
"17,186","12,630","2,014",Establishments with 20 to 49 employees,0
"17,187","12,630","2,014",Establishments with 250 to 499 employees,0
"17,188","12,630","2,014",Establishments with 500 to 999 employees,0
"17,189","12,630","2,014",Establishments with 50 to 99 employees,0
"17,190","12,630","2,014",Establishments with 5 to 9 employees,0
"17,191","12,630","2,015",All establishments,1
"17,192","12,630","2,015","Establishments with 1,000 employees or more",0
"17,193","12,630","2,015",Establishments with 100 to 249 employees,0
"17,194","12,630","2,015",Establishments with 10 to 19 employees,0
"17,195","12,630","2,015",Establishments with 1 to 4 employees,0
"17,196","12,630","2,015",Establishments with 20 to 49 employees,0
"17,197","12,630","2,015",Establishments with 250 to 499 employees,0
"17,198","12,630","2,015",Establishments with 500 to 999 employees,0
"17,199","12,630","2,015",Establishments with 50 to 99 employees,0
"17,200","12,630","2,015",Establishments with 5 to 9 employees,1
"17,201","12,649","2,015",All establishments,1
"17,202","12,649","2,015","Establishments with 1,000 employees or more",0
"17,203","12,649","2,015",Establishments with 100 to 249 employees,0
"17,204","12,649","2,015",Establishments with 10 to 19 employees,0
"17,205","12,649","2,015",Establishments with 1 to 4 employees,1
"17,206","12,649","2,015",Establishments with 20 to 49 employees,0
"17,207","12,649","2,015",Establishments with 250 to 499 employees,0
"17,208","12,649","2,015",Establishments with 500 to 999 employees,0
"17,209","12,649","2,015",Establishments with 50 to 99 employees,0
"17,210","12,649","2,015",Establishments with 5 to 9 employees,0
"17,211","12,659","2,013",All establishments,1
"17,212","12,659","2,013","Establishments with 1,000 employees or more",0
"17,213","12,659","2,013",Establishments with 100 to 249 employees,0
"17,214","12,659","2,013",Establishments with 10 to 19 employees,0
"17,215","12,659","2,013",Establishments with 1 to 4 employees,1
"17,216","12,659","2,013",Establishments with 20 to 49 employees,0
"17,217","12,659","2,013",Establishments with 250 to 499 employees,0
"17,218","12,659","2,013",Establishments with 500 to 999 employees,0
"17,219","12,659","2,013",Establishments with 50 to 99 employees,0
"17,220","12,659","2,013",Establishments with 5 to 9 employees,0
"17,221","12,659","2,014",All establishments,2
"17,222","12,659","2,014","Establishments with 1,000 employees or more",0
"17,223","12,659","2,014",Establishments with 100 to 249 employees,0
"17,224","12,659","2,014",Establishments with 10 to 19 employees,0
"17,225","12,659","2,014",Establishments with 1 to 4 employees,2
"17,226","12,659","2,014",Establishments with 20 to 49 employees,0
"17,227","12,659","2,014",Establishments with 250 to 499 employees,0
"17,228","12,659","2,014",Establishments with 500 to 999 employees,0
"17,229","12,659","2,014",Establishments with 50 to 99 employees,0
"17,230","12,659","2,014",Establishments with 5 to 9 employees,0
"17,231","12,659","2,015",All establishments,3
"17,232","12,659","2,015","Establishments with 1,000 employees or more",0
"17,233","12,659","2,015",Establishments with 100 to 249 employees,0
"17,234","12,659","2,015",Establishments with 10 to 19 employees,1
"17,235","12,659","2,015",Establishments with 1 to 4 employees,2
"17,236","12,659","2,015",Establishments with 20 to 49 employees,0
"17,237","12,659","2,015",Establishments with 250 to 499 employees,0
"17,238","12,659","2,015",Establishments with 500 to 999 employees,0
"17,239","12,659","2,015",Establishments with 50 to 99 employees,0
"17,240","12,659","2,015",Establishments with 5 to 9 employees,0
"17,241","12,661","2,012",All establishments,1
"17,242","12,661","2,012","Establishments with 1,000 employees or more",0
"17,243","12,661","2,012",Establishments with 100 to 249 employees,0
"17,244","12,661","2,012",Establishments with 10 to 19 employees,0
"17,245","12,661","2,012",Establishments with 1 to 4 employees,1
"17,246","12,661","2,012",Establishments with 20 to 49 employees,0
"17,247","12,661","2,012",Establishments with 250 to 499 employees,0
"17,248","12,661","2,012",Establishments with 500 to 999 employees,0
"17,249","12,661","2,012",Establishments with 50 to 99 employees,0
"17,250","12,661","2,012",Establishments with 5 to 9 employees,0
"17,251","12,675","2,013",All establishments,1
"17,252","12,675","2,013","Establishments with 1,000 employees or more",0
"17,253","12,675","2,013",Establishments with 100 to 249 employees,0
"17,254","12,675","2,013",Establishments with 10 to 19 employees,0
"17,255","12,675","2,013",Establishments with 1 to 4 employees,1
"17,256","12,675","2,013",Establishments with 20 to 49 employees,0
"17,257","12,675","2,013",Establishments with 250 to 499 employees,0
"17,258","12,675","2,013",Establishments with 500 to 999 employees,0
"17,259","12,675","2,013",Establishments with 50 to 99 employees,0
"17,260","12,675","2,013",Establishments with 5 to 9 employees,0
"17,261","12,675","2,015",All establishments,1
"17,262","12,675","2,015","Establishments with 1,000 employees or more",0
"17,263","12,675","2,015",Establishments with 100 to 249 employees,0
"17,264","12,675","2,015",Establishments with 10 to 19 employees,0
"17,265","12,675","2,015",Establishments with 1 to 4 employees,1
"17,266","12,675","2,015",Establishments with 20 to 49 employees,0
"17,267","12,675","2,015",Establishments with 250 to 499 employees,0
"17,268","12,675","2,015",Establishments with 500 to 999 employees,0
"17,269","12,675","2,015",Establishments with 50 to 99 employees,0
"17,270","12,675","2,015",Establishments with 5 to 9 employees,0
"17,271","12,709","2,015",All establishments,1
"17,272","12,709","2,015","Establishments with 1,000 employees or more",0
"17,273","12,709","2,015",Establishments with 100 to 249 employees,0
"17,274","12,709","2,015",Establishments with 10 to 19 employees,0
"17,275","12,709","2,015",Establishments with 1 to 4 employees,1
"17,276","12,709","2,015",Establishments with 20 to 49 employees,0
"17,277","12,709","2,015",Establishments with 250 to 499 employees,0
"17,278","12,709","2,015",Establishments with 500 to 999 employees,0
"17,279","12,709","2,015",Establishments with 50 to 99 employees,0
"17,280","12,709","2,015",Establishments with 5 to 9 employees,0
"17,281","12,715","2,014",All establishments,1
"17,282","12,715","2,014","Establishments with 1,000 employees or more",0
"17,283","12,715","2,014",Establishments with 100 to 249 employees,0
"17,284","12,715","2,014",Establishments with 10 to 19 employees,0
"17,285","12,715","2,014",Establishments with 1 to 4 employees,1
"17,286","12,715","2,014",Establishments with 20 to 49 employees,0
"17,287","12,715","2,014",Establishments with 250 to 499 employees,0
"17,288","12,715","2,014",Establishments with 500 to 999 employees,0
"17,289","12,715","2,014",Establishments with 50 to 99 employees,0
"17,290","12,715","2,014",Establishments with 5 to 9 employees,0
"17,291","12,715","2,015",All establishments,1
"17,292","12,715","2,015","Establishments with 1,000 employees or more",0
"17,293","12,715","2,015",Establishments with 100 to 249 employees,0
"17,294","12,715","2,015",Establishments with 10 to 19 employees,0
"17,295","12,715","2,015",Establishments with 1 to 4 employees,0
"17,296","12,715","2,015",Establishments with 20 to 49 employees,0
"17,297","12,715","2,015",Establishments with 250 to 499 employees,0
"17,298","12,715","2,015",Establishments with 500 to 999 employees,0
"17,299","12,715","2,015",Establishments with 50 to 99 employees,0
"17,300","12,715","2,015",Establishments with 5 to 9 employees,1
"17,301","12,721","2,013",All establishments,1
"17,302","12,721","2,013","Establishments with 1,000 employees or more",0
"17,303","12,721","2,013",Establishments with 100 to 249 employees,0
"17,304","12,721","2,013",Establishments with 10 to 19 employees,0
"17,305","12,721","2,013",Establishments with 1 to 4 employees,1
"17,306","12,721","2,013",Establishments with 20 to 49 employees,0
"17,307","12,721","2,013",Establishments with 250 to 499 employees,0
"17,308","12,721","2,013",Establishments with 500 to 999 employees,0
"17,309","12,721","2,013",Establishments with 50 to 99 employees,0
"17,310","12,721","2,013",Establishments with 5 to 9 employees,0
"17,311","12,730","2,012",All establishments,1
"17,312","12,730","2,012","Establishments with 1,000 employees or more",0
"17,313","12,730","2,012",Establishments with 100 to 249 employees,0
"17,314","12,730","2,012",Establishments with 10 to 19 employees,0
"17,315","12,730","2,012",Establishments with 1 to 4 employees,0
"17,316","12,730","2,012",Establishments with 20 to 49 employees,0
"17,317","12,730","2,012",Establishments with 250 to 499 employees,0
"17,318","12,730","2,012",Establishments with 500 to 999 employees,0
"17,319","12,730","2,012",Establishments with 50 to 99 employees,0
"17,320","12,730","2,012",Establishments with 5 to 9 employees,1
"17,321","12,730","2,013",All establishments,1
"17,322","12,730","2,013","Establishments with 1,000 employees or more",0
"17,323","12,730","2,013",Establishments with 100 to 249 employees,0
"17,324","12,730","2,013",Establishments with 10 to 19 employees,0
"17,325","12,730","2,013",Establishments with 1 to 4 employees,0
"17,326","12,730","2,013",Establishments with 20 to 49 employees,0
"17,327","12,730","2,013",Establishments with 250 to 499 employees,0
"17,328","12,730","2,013",Establishments with 500 to 999 employees,0
"17,329","12,730","2,013",Establishments with 50 to 99 employees,0
"17,330","12,730","2,013",Establishments with 5 to 9 employees,1
"17,331","12,730","2,014",All establishments,1
"17,332","12,730","2,014","Establishments with 1,000 employees or more",0
"17,333","12,730","2,014",Establishments with 100 to 249 employees,0
"17,334","12,730","2,014",Establishments with 10 to 19 employees,1
"17,335","12,730","2,014",Establishments with 1 to 4 employees,0
"17,336","12,730","2,014",Establishments with 20 to 49 employees,0
"17,337","12,730","2,014",Establishments with 250 to 499 employees,0
"17,338","12,730","2,014",Establishments with 500 to 999 employees,0
"17,339","12,730","2,014",Establishments with 50 to 99 employees,0
"17,340","12,730","2,014",Establishments with 5 to 9 employees,0
"17,341","12,730","2,015",All establishments,1
"17,342","12,730","2,015","Establishments with 1,000 employees or more",0
"17,343","12,730","2,015",Establishments with 100 to 249 employees,0
"17,344","12,730","2,015",Establishments with 10 to 19 employees,1
"17,345","12,730","2,015",Establishments with 1 to 4 employees,0
"17,346","12,730","2,015",Establishments with 20 to 49 employees,0
"17,347","12,730","2,015",Establishments with 250 to 499 employees,0
"17,348","12,730","2,015",Establishments with 500 to 999 employees,0
"17,349","12,730","2,015",Establishments with 50 to 99 employees,0
"17,350","12,730","2,015",Establishments with 5 to 9 employees,0
"17,351","12,771","2,013",All establishments,1
"17,352","12,771","2,013","Establishments with 1,000 employees or more",0
"17,353","12,771","2,013",Establishments with 100 to 249 employees,0
"17,354","12,771","2,013",Establishments with 10 to 19 employees,0
"17,355","12,771","2,013",Establishments with 1 to 4 employees,1
"17,356","12,771","2,013",Establishments with 20 to 49 employees,0
"17,357","12,771","2,013",Establishments with 250 to 499 employees,0
"17,358","12,771","2,013",Establishments with 500 to 999 employees,0
"17,359","12,771","2,013",Establishments with 50 to 99 employees,0
"17,360","12,771","2,013",Establishments with 5 to 9 employees,0
"17,361","12,771","2,014",All establishments,1
"17,362","12,771","2,014","Establishments with 1,000 employees or more",0
"17,363","12,771","2,014",Establishments with 100 to 249 employees,0
"17,364","12,771","2,014",Establishments with 10 to 19 employees,0
"17,365","12,771","2,014",Establishments with 1 to 4 employees,0
"17,366","12,771","2,014",Establishments with 20 to 49 employees,0
"17,367","12,771","2,014",Establishments with 250 to 499 employees,0
"17,368","12,771","2,014",Establishments with 500 to 999 employees,0
"17,369","12,771","2,014",Establishments with 50 to 99 employees,0
"17,370","12,771","2,014",Establishments with 5 to 9 employees,1
"17,371","12,771","2,015",All establishments,1
"17,372","12,771","2,015","Establishments with 1,000 employees or more",0
"17,373","12,771","2,015",Establishments with 100 to 249 employees,0
"17,374","12,771","2,015",Establishments with 10 to 19 employees,0
"17,375","12,771","2,015",Establishments with 1 to 4 employees,0
"17,376","12,771","2,015",Establishments with 20 to 49 employees,0
"17,377","12,771","2,015",Establishments with 250 to 499 employees,0
"17,378","12,771","2,015",Establishments with 500 to 999 employees,0
"17,379","12,771","2,015",Establishments with 50 to 99 employees,0
"17,380","12,771","2,015",Establishments with 5 to 9 employees,1
"17,381","12,777","2,015",All establishments,1
"17,382","12,777","2,015","Establishments with 1,000 employees or more",0
"17,383","12,777","2,015",Establishments with 100 to 249 employees,0
"17,384","12,777","2,015",Establishments with 10 to 19 employees,0
"17,385","12,777","2,015",Establishments with 1 to 4 employees,1
"17,386","12,777","2,015",Establishments with 20 to 49 employees,0
"17,387","12,777","2,015",Establishments with 250 to 499 employees,0
"17,388","12,777","2,015",Establishments with 500 to 999 employees,0
"17,389","12,777","2,015",Establishments with 50 to 99 employees,0
"17,390","12,777","2,015",Establishments with 5 to 9 employees,0
"17,391","12,827","2,012",All establishments,1
"17,392","12,827","2,012","Establishments with 1,000 employees or more",0
"17,393","12,827","2,012",Establishments with 100 to 249 employees,0
"17,394","12,827","2,012",Establishments with 10 to 19 employees,0
"17,395","12,827","2,012",Establishments with 1 to 4 employees,0
"17,396","12,827","2,012",Establishments with 20 to 49 employees,0
"17,397","12,827","2,012",Establishments with 250 to 499 employees,0
"17,398","12,827","2,012",Establishments with 500 to 999 employees,0
"17,399","12,827","2,012",Establishments with 50 to 99 employees,0
"17,400","12,827","2,012",Establishments with 5 to 9 employees,1
"17,401","12,827","2,013",All establishments,1
"17,402","12,827","2,013","Establishments with 1,000 employees or more",0
"17,403","12,827","2,013",Establishments with 100 to 249 employees,0
"17,404","12,827","2,013",Establishments with 10 to 19 employees,0
"17,405","12,827","2,013",Establishments with 1 to 4 employees,0
"17,406","12,827","2,013",Establishments with 20 to 49 employees,0
"17,407","12,827","2,013",Establishments with 250 to 499 employees,0
"17,408","12,827","2,013",Establishments with 500 to 999 employees,0
"17,409","12,827","2,013",Establishments with 50 to 99 employees,0
"17,410","12,827","2,013",Establishments with 5 to 9 employees,1
"17,411","12,827","2,014",All establishments,1
"17,412","12,827","2,014","Establishments with 1,000 employees or more",0
"17,413","12,827","2,014",Establishments with 100 to 249 employees,0
"17,414","12,827","2,014",Establishments with 10 to 19 employees,0
"17,415","12,827","2,014",Establishments with 1 to 4 employees,0
"17,416","12,827","2,014",Establishments with 20 to 49 employees,0
"17,417","12,827","2,014",Establishments with 250 to 499 employees,0
"17,418","12,827","2,014",Establishments with 500 to 999 employees,0
"17,419","12,827","2,014",Establishments with 50 to 99 employees,0
"17,420","12,827","2,014",Establishments with 5 to 9 employees,1
"17,421","12,827","2,015",All establishments,1
"17,422","12,827","2,015","Establishments with 1,000 employees or more",0
"17,423","12,827","2,015",Establishments with 100 to 249 employees,0
"17,424","12,827","2,015",Establishments with 10 to 19 employees,0
"17,425","12,827","2,015",Establishments with 1 to 4 employees,0
"17,426","12,827","2,015",Establishments with 20 to 49 employees,0
"17,427","12,827","2,015",Establishments with 250 to 499 employees,0
"17,428","12,827","2,015",Establishments with 500 to 999 employees,0
"17,429","12,827","2,015",Establishments with 50 to 99 employees,0
"17,430","12,827","2,015",Establishments with 5 to 9 employees,1
"17,431","12,831","2,015",All establishments,1
"17,432","12,831","2,015","Establishments with 1,000 employees or more",0
"17,433","12,831","2,015",Establishments with 100 to 249 employees,0
"17,434","12,831","2,015",Establishments with 10 to 19 employees,0
"17,435","12,831","2,015",Establishments with 1 to 4 employees,1
"17,436","12,831","2,015",Establishments with 20 to 49 employees,0
"17,437","12,831","2,015",Establishments with 250 to 499 employees,0
"17,438","12,831","2,015",Establishments with 500 to 999 employees,0
"17,439","12,831","2,015",Establishments with 50 to 99 employees,0
"17,440","12,831","2,015",Establishments with 5 to 9 employees,0
"17,441","12,848","2,014",All establishments,1
"17,442","12,848","2,014","Establishments with 1,000 employees or more",0
"17,443","12,848","2,014",Establishments with 100 to 249 employees,0
"17,444","12,848","2,014",Establishments with 10 to 19 employees,0
"17,445","12,848","2,014",Establishments with 1 to 4 employees,0
"17,446","12,848","2,014",Establishments with 20 to 49 employees,1
"17,447","12,848","2,014",Establishments with 250 to 499 employees,0
"17,448","12,848","2,014",Establishments with 500 to 999 employees,0
"17,449","12,848","2,014",Establishments with 50 to 99 employees,0
"17,450","12,848","2,014",Establishments with 5 to 9 employees,0
"17,451","12,848","2,015",All establishments,1
"17,452","12,848","2,015","Establishments with 1,000 employees or more",0
"17,453","12,848","2,015",Establishments with 100 to 249 employees,0
"17,454","12,848","2,015",Establishments with 10 to 19 employees,1
"17,455","12,848","2,015",Establishments with 1 to 4 employees,0
"17,456","12,848","2,015",Establishments with 20 to 49 employees,0
"17,457","12,848","2,015",Establishments with 250 to 499 employees,0
"17,458","12,848","2,015",Establishments with 500 to 999 employees,0
"17,459","12,848","2,015",Establishments with 50 to 99 employees,0
"17,460","12,848","2,015",Establishments with 5 to 9 employees,0
"17,461","12,941","2,012",All establishments,1
"17,462","12,941","2,012","Establishments with 1,000 employees or more",0
"17,463","12,941","2,012",Establishments with 100 to 249 employees,0
"17,464","12,941","2,012",Establishments with 10 to 19 employees,0
"17,465","12,941","2,012",Establishments with 1 to 4 employees,1
"17,466","12,941","2,012",Establishments with 20 to 49 employees,0
"17,467","12,941","2,012",Establishments with 250 to 499 employees,0
"17,468","12,941","2,012",Establishments with 500 to 999 employees,0
"17,469","12,941","2,012",Establishments with 50 to 99 employees,0
"17,470","12,941","2,012",Establishments with 5 to 9 employees,0
"17,471","12,941","2,013",All establishments,1
"17,472","12,941","2,013","Establishments with 1,000 employees or more",0
"17,473","12,941","2,013",Establishments with 100 to 249 employees,0
"17,474","12,941","2,013",Establishments with 10 to 19 employees,0
"17,475","12,941","2,013",Establishments with 1 to 4 employees,1
"17,476","12,941","2,013",Establishments with 20 to 49 employees,0
"17,477","12,941","2,013",Establishments with 250 to 499 employees,0
"17,478","12,941","2,013",Establishments with 500 to 999 employees,0
"17,479","12,941","2,013",Establishments with 50 to 99 employees,0
"17,480","12,941","2,013",Establishments with 5 to 9 employees,0
"17,481","12,959","2,012",All establishments,1
"17,482","12,959","2,012","Establishments with 1,000 employees or more",0
