"","id","name","price","rating","review_count","city","state","zip_code","latitude","longitude"
"4819","lbb-gastropub-and-smokehouse-loomis","LBB Gastropub & Smokehouse","$$",4.5,49,"Loomis","CA","95650",38.82135,-121.19385
"4820","friends-grayson-grayson","Friends Grayson","$$",3,11,"Grayson","GA","30017",33.89758555,-83.95899642
"4821","happy-basset-brewing-topeka-2","Happy Basset Brewing","$$",4.5,12,"Topeka","KS","66614",39.0145695,-95.7626921
"4822","blind-tiger-brewery-and-restaurant-topeka","Blind Tiger Brewery & Restaurant","$$",4,212,"Topeka","KS","66611",39.00049,-95.68399
"4823","norsemen-brewing-company-topeka","Norsemen Brewing Company","$$",5,4,"Topeka","KS","66608",39.0670743,-95.66655446
"4824","armsby-abbey-worcester","Armsby Abbey","$$",4,630,"Worcester","MA","01608",42.26872,-71.80087
"4825","deja-brew-shrewsbury","Deja Brew","$$",4,9,"Shrewsbury","MA","01545",42.2763987,-71.7184984
"4826","dive-bar-worcester-2","Dive Bar","$$",4,71,"Worcester","MA","01604",42.25926208,-71.7978363
"4827","brew-city-grill-and-brew-house-worcester","Brew City Grill & Brew House","$$",3.5,145,"Worcester","MA","01614",42.263781,-71.789904
"4828","baxter-brewing-company-lewiston","Baxter Brewing Company","$",4.5,20,"Lewiston","ME","04240",44.09495123,-70.21922033
"4829","bear-bones-beer-lewiston","Bear Bones Beer","$",4.5,8,"Lewiston","ME","04240",44.09777451,-70.21805573
"4830","gritty-mcduffs-brewpub-company-auburn","Gritty McDuff's Brewpub Company","$$",3,63,"Auburn","ME","04210",44.09675874,-70.22491112
"4831","maine-beer-company-freeport","Maine Beer Company","$$",4.5,129,"Freeport","ME","04032",43.8393592,-70.12115828
"4832","norway-brewing-company-norway","Norway Brewing Company","$$",4.5,28,"Norway","ME","04268",44.21235624,-70.53688254
"4833","gritty-mcduffs-freeport","Gritty McDuff's","$$",3.5,155,"Freeport","ME","04032",43.8457298,-70.1151886
"4834","dirigo-public-house-yarmouth","Dirigo Public House","$$",4.5,41,"Yarmouth","ME","04096",43.7921989,-70.188333
"4835","brays-brew-pub-and-eatery-naples","Bray's Brew Pub & Eatery","$$",3,73,"Naples","ME","04055",43.96965958,-70.59430629
"4836","maddens-pub-and-grill-falmouth","Maddens Pub & Grill","$$",3,22,"Falmouth","ME","04105",43.734592,-70.295281
"4837","midland-brewing-company-midland","Midland Brewing Company","$",3.5,27,"Midland","MI","48642",43.640862,-84.29107904
"4838","whichcraft-taproom-midland","WhichCraft Taproom","$$",4,66,"Midland","MI","48640",43.61336178,-84.24510035
"4839","os-pub-and-grill-auburn","O's Pub and Grill","$$",3.5,12,"Auburn","MI","48611",43.60554641,-84.06810711
"4840","loggers-brewing-company-saginaw","Loggers Brewing Company","$$",4.5,2,"Saginaw","MI","48609",43.40538329,-84.05158599
"4841","the-michigan-tap-room-saginaw-charter-township","The Michigan Tap Room","$$",4,26,"Saginaw Charter Township","MI","48603",43.46185163,-83.97435308
"4842","oracle-brewing-saginaw-2","Oracle Brewing",NA,5,1,"Saginaw","MI","48602",43.41773701,-83.964004
"4843","schillingbridge-winery-and-micro-brewery-pawnee-city","Schillingbridge Winery & Micro Brewery","$$",4,9,"Pawnee City","NE","68420",40.1166046,-96.1625313
"4844","strange-brew-tavern-manchester","Strange Brew Tavern","$$",3.5,216,"Manchester","NH","03101",42.99061584,-71.46527863
"4845","prison-city-pub-and-brewery-auburn","Prison City Pub & Brewery","$$",4,112,"Auburn","NY","13021",42.93184323,-76.56821059
"4846","the-good-shepherds-brewing-company-auburn","The Good Shepherds Brewing Company",NA,4.5,2,"Auburn","NY","13021",42.93254,-76.56528
"4847","thirsty-pug-auburn","Thirsty Pug","$",5,8,"Auburn","NY","13021",42.9310989,-76.5665512
"4848","lunkenheimer-craft-brewing-weedsport","Lunkenheimer Craft Brewing","$",4,4,"Weedsport","NY","13166",43.04916815,-76.56256802
"4849","aurora-ale-and-lager-co-king-ferry","Aurora Ale & Lager Co",NA,4.5,3,"King Ferry","NY","13081",42.7098722,-76.68279513
"4850","boathouse-beer-garden-romulus","Boathouse Beer Garden","$$",3.5,13,"Romulus","NY","14541",42.7264365,-76.7631147
"4851","fleur-de-lis-brew-works-seneca-falls","Fleur De Lis Brew Works","$$",5,2,"Seneca Falls","NY","13148",42.84911094,-76.80782136
"4852","myer-farm-distillers-ovid","Myer Farm Distillers","$$",4.5,19,"Ovid","NY","14521",42.66944015,-76.73396473
"4853","wagner-vineyards-and-wagner-valley-brewing-co-lodi","Wagner Vineyards & Wagner Valley Brewing Co","$$",3.5,75,"Lodi","NY","14860",42.574005,-76.858124
"4854","bellwether-hard-cider-trumansburg","Bellwether Hard Cider","$$",3.5,33,"Trumansburg","NY","14886",42.58478209,-76.67046793
"4855","finger-lakes-cider-house-interlaken","Finger Lakes Cider House","$$",4,23,"Interlaken","NY","14847",42.60659583,-76.69982001
"4856","gael-brewing-company-geneva","GAEL Brewing Company","$",4,13,"Geneva","NY","14456",42.83419773,-76.98030778
"4857","war-horse-brewery-geneva","War Horse Brewery","$$",4.5,3,"Geneva","NY","14456",42.82074,-76.92335
"4858","three-brothers-wineries-and-estates-geneva","Three Brothers Wineries and Estates","$$",3.5,100,"Geneva","NY","14456",42.82074,-76.92335
"4859","the-ugly-oyster-reading","The Ugly Oyster","$$",4,135,"Reading","PA","19602",40.3346393,-75.9277109
"4860","canal-street-pub-and-restaurant-reading","Canal Street Pub & Restaurant","$$",3,60,"Reading","PA","19602",40.325392,-75.926538
"4861","half-lion-brewing-company-sumner","Half Lion Brewing Company","$$",4,45,"Sumner","WA","98390",47.24113,-122.25527
"4862","airways-brewing-the-bistro-in-downtown-kent-kent","Airways Brewing: The Bistro in Downtown Kent","$$",4,182,"Kent","WA","98032",47.38217232,-122.2359098
"4863","northwest-brewing-company-pacific","Northwest Brewing Company","$",3.5,49,"Pacific","WA","98390",47.25057345,-122.246907
"4864","scamp-brewing-auburn","Scamp Brewing","$$",4,6,"Auburn","WA","98002",47.322,-122.22449
"4865","four-horsemen-brewery-kent","Four Horsemen Brewery","$",4,6,"Kent","WA","98042",47.33085632,-122.1450424
"4866","odin-brewing-company-tukwila","Odin Brewing Company","$$",4,97,"Tukwila","WA","98188",47.4582805,-122.252172
"4867","oddfellas-pub-and-eatery-auburn","OddFellas Pub & Eatery","$$",3.5,264,"Auburn","WA","98001",47.30715,-122.23126
"4868","geaux-brewing-auburn-2","Geaux Brewing",NA,5,3,"Auburn","WA","98002",47.30800177,-122.2234759
"4869","airways-brewing-kent","Airways Brewing","$",4.5,53,"Kent","WA","98031",47.41171792,-122.2248228
"4870","lake-tapps-brewing-company-sumner","Lake Tapps Brewing Company","$",4,32,"Sumner","WA","98390",47.20415926,-122.2467117
"4871","four-generals-brewing-renton","Four Generals Brewing","$",4.5,33,"Renton","WA","98057",47.48012,-122.20568
"4872","cole-street-brewery-enumclaw-3","Cole Street Brewery","$",4.5,15,"Enumclaw","WA","98022",47.209929,-121.982907
"4873","rail-hopn-brewing-auburn","Rail Hop'n Brewing",NA,5,1,"Auburn","WA","98002",47.31259,-122.22887
"4874","imbibe-bottle-house-and-taproom-maple-valley","Imbibe Bottle House & Taproom","$$",5,50,"Maple Valley","WA","98038",47.39177885,-122.0451932
"4875","lumber-house-brewery-maple-valley","Lumber House Brewery","$$",4.5,5,"Maple Valley","WA","98038",47.40652084,-121.9616394
"4876","druids-tap-house-kent","Druids Tap House","$$",3.5,16,"Kent","WA","98042",47.3326133,-122.0659375
"4877","big-river-grille-and-brewing-works-orlando-4","Big River Grille & Brewing Works","$$",2.5,246,"Orlando","FL","32830",28.36695152,-81.55734864
"4878","raglan-road-irish-pub-lake-buena-vista-2","Raglan Road Irish Pub","$$",4,1180,"Lake Buena Vista","FL","32830",28.3707453,-81.5137046
"4879","bjs-restaurant-and-brewhouse-orlando-2","BJ's Restaurant & Brewhouse","$$",3,197,"Orlando","FL","32821",28.37531779,-81.50242654
"4880","the-gaff-waltham","The Gaff","$$",4.5,262,"Waltham","MA","02453",42.36817427,-71.23749465
"4881","farmington-brewing-company-farmington","Farmington Brewing Company","$$",3.5,60,"Farmington","MI","48336",42.4649935,-83.37605412
"4882","bjs-restaurant-and-brewhouse-murfreesboro","BJ's Restaurant & Brewhouse","$$",3,164,"Murfreesboro","TN","37129",35.8582369,-86.43973667
"4883","brew-ales-and-eats-detroit-lakes","Brew Ales & Eats","$$",4,50,"Detroit Lakes","MN","56501",46.8171808,-95.84532
"4884","spankys-stone-hearth-frazee","Spanky's Stone Hearth","$$",4,27,"Frazee","MN","56544",46.68695443,-95.76674799
"4885","brewtiful-tours-audubon","Brewtiful Tours",NA,5,1,"Audubon","NJ","08106",39.89002991,-75.07046509
"4886","barnacle-bills-east-tawas","Barnacle Bill's","$",3,32,"East Tawas","MI","48730",44.279896,-83.490463
"4887","maiden-city-brewing-cynthiana","Maiden City Brewing","$",5,3,"Cynthiana","KY","41031",38.38892645,-84.2966634
"4888","craft-connection-brewery-tours-cincinnati","Craft Connection Brewery Tours",NA,5,31,"Cincinnati","OH","45202",39.1083296,-84.5130972
"4889","american-legacy-tours-cincinnati","American Legacy Tours",NA,4.5,60,"Cincinnati","OH","45202",39.1106113,-84.5151897
"4890","boatyard-brewing-company-kalamazoo","Boatyard Brewing Company","$",4,32,"Kalamazoo","MI","49007",42.30326079,-85.57798348
"4891","tibbs-brewing-company-kalamazoo","Tibbs Brewing Company","$",4,29,"Kalamazoo","MI","49007",42.28854887,-85.58310717
"4892","brite-eyes-brewing-kalamazoo","Brite Eyes Brewing","$$",4,25,"Kalamazoo","MI","49001",42.2797554,-85.5831516
"4893","texas-corners-brewing-company-kalamazoo","Texas Corners Brewing Company","$$",4,74,"Kalamazoo","MI","49009",42.20229784,-85.68653835
"4894","ruperts-brew-house-kalamazoo","Rupert's Brew House","$",4,47,"Kalamazoo","MI","49007",42.2906069,-85.59432317
"4895","old-dog-tavern-kalamazoo","Old Dog Tavern","$$",4,67,"Kalamazoo","MI","49007",42.2944851,-85.5783766
"4896","hopcat-kalamazoo","HopCat","$$",3.5,78,"Kalamazoo","MI","49007",42.29413963,-85.57850177
"4897","augusta-brew-haus-augusta","Augusta Brew Haus","$$",3.5,63,"Augusta","MO","63332",38.57031392,-90.8803133
"4898","point-labaddie-brewery-labadie","Point Labaddie Brewery","$",4.5,4,"Labadie","MO","63055",38.49977289,-90.80561134
"4899","john-gs-tap-room-and-augusta-brewery-washington","John G's Tap Room and Augusta Brewery","$$",4.5,12,"Washington","MO","63090",38.5599181,-91.0115774
"4900","friendship-brewing-company-wentzville-2","Friendship Brewing Company","$$",4.5,33,"Wentzville","MO","63385",38.810785,-90.851294
"4901","exit-6-pub-and-brewery-cottleville","Exit 6 Pub & Brewery","$",4,49,"Cottleville","MO","63304",38.7447837,-90.64010574
"4902","good-news-brewing-company-o-fallon","Good News Brewing Company","$$",4.5,6,"O'Fallon","MO","63366",38.80688709,-90.69500467
"4903","international-tap-house-chesterfield","International Tap House","$$",4,56,"Chesterfield","MO","63005",38.66352,-90.61841
"4904","greer-brewing-company-ellisville","Greer Brewing Company","$$",4,9,"Ellisville","MO","63011",38.59054646,-90.59304285
"4905","third-wheel-brewing-st-peters","Third Wheel Brewing","$$",4,9,"St Peters","MO","63376",38.79598443,-90.57058
"4906","design2brew-ofallon","Design2Brew","$$",3.5,6,"OFallon","MO","63368",38.7641907,-90.744912
"4907","mcgurks-public-house-o-fallon","McGurk's Public House","$$",4,83,"O'Fallon","MO","63366",38.81044,-90.69962
"4908","two-shamrocks-public-house-o-fallon","Two Shamrocks Public House","$$",4,33,"O'Fallon","MO","63368",38.7451999,-90.69725
"4909","the-corner-pub-and-grill-chesterfield","The Corner Pub and Grill","$$",4,62,"Chesterfield","MO","63017",38.60518803,-90.58405638
"4910","orchard-hill-cider-mill-new-hampton","Orchard Hill Cider Mill","$$",5,12,"New Hampton","NY","10958",41.40282981,-74.40323018
"4911","orange-county-distillery-goshen","Orange County Distillery","$$",4,25,"Goshen","NY","10924",41.354077,-74.393209
"4912","scotchtown-craft-bar-and-kitchen-middletown","Scotchtown Craft Bar & Kitchen","$$",4,31,"Middletown","NY","10941",41.46678925,-74.35620117
"4913","lost-river-brewing-company-wardensville","Lost River Brewing Company","$$",3.5,66,"Wardensville","WV","26851",39.0750653,-78.5977371
"4914","alaskan-brewing-company-juneau","Alaskan Brewing Company","$",4.5,83,"Juneau","AK","99801",58.35703,-134.48899
"4915","barnaby-brewing-company-juneau","Barnaby Brewing Company","$",4.5,20,"Juneau","AK","99801",58.30169512,-134.4075234
"4916","alaskan-brewing-company-depot-juneau","Alaskan Brewing Company Depot","$$",4.5,4,"Juneau","AK","99801",58.29974353,-134.4043296
"4917","weldwerks-brewing-company-greeley-2","WeldWerks Brewing Company","$$",4.5,38,"Greeley","CO","80631",40.427822,-104.689971
"4918","wiley-roots-brewing-company-greeley","Wiley Roots Brewing Company","$",4.5,19,"Greeley","CO","80631",40.43144225,-104.687613
"4919","brix-taphouse-and-brewery-greeley","Brix Taphouse and Brewery","$",4.5,18,"Greeley","CO","80631",40.42491868,-104.6918776
"4920","high-hops-brewery-windsor","High Hops Brewery","$$",4.5,37,"Windsor","CO","80550",40.47967059,-104.9355787
"4921","old-colorado-brewing-wellington","Old Colorado Brewing","$$",4.5,11,"Wellington","CO","80549",40.70309739,-105.007989
"4922","crabtree-brewing-company-greeley","Crabtree Brewing Company","$",4,35,"Greeley","CO","80631",40.39107,-104.72674
"4923","broken-plow-brewery-greeley","Broken Plow Brewery","$$",4,16,"Greeley","CO","80634",40.4217186,-104.757431
"4924","grand-lakes-16th-st-tavern-greeley","Grand Lake's 16th St Tavern","$",4.5,8,"Greeley","CO","80631",40.41411,-104.69373
"4925","dc-oakes-brewhouse-and-eatery-fort-collins","DC Oakes Brewhouse and Eatery","$$",3.5,44,"Fort Collins","CO","80528",40.52273177,-105.0116907
"4926","budweiser-brewery-tour-fort-collins","Budweiser Brewery Tour",NA,4,38,"Fort Collins","CO","80524",40.62,-105.00616
"4927","mash-lab-brewing-windsor-2","Mash Lab Brewing","$$",5,2,"Windsor","CO","80550",40.43786,-104.968202
"4928","veteran-brothers-brewing-company-johnstown","Veteran Brothers Brewing Company","$",5,3,"Johnstown","CO","80534",40.33684,-104.90583
"4929","rock-bottom-restaurant-and-brewery-loveland","Rock Bottom Restaurant & Brewery","$$",3,87,"Loveland","CO","80538",40.41826616,-104.9902983
"4930","magic-bus-tours-fort-collins","Magic Bus Tours",NA,5,19,"Fort Collins","CO","80521",40.59664917,-105.1003036
"4932","patricks-irish-pub-greeley","Patrick's Irish Pub","$$",4.5,24,"Greeley","CO","80631",40.4234064,-104.6910454
"4933","leisurely-pedaling-fort-collins","Leisurely Pedaling",NA,5,1,"Fort Collins","CO","80525",40.54614,-105.06619
"4934","tadpole-pedicabs-fort-collins","Tadpole Pedicabs",NA,4.5,5,"Fort Collins","CO","80521",40.5858157,-105.0802561
"4935","enlyten-car-service-loveland","Enlyten Car Service",NA,2,16,"Loveland","CO","80538",40.39060593,-105.0806656
"4936","the-tap-room-seven-brides-brewing-silverton","The Tap Room - Seven Brides Brewing","$$",3.5,90,"Silverton","OR","97381",45.01403632,-122.7850122
"4937","silver-falls-brewery-silverton","Silver Falls Brewery","$$",5,2,"Silverton","OR","97381",45.00441343,-122.7819627
"4938","the-gallon-house-silverton","The Gallon House","$$",3,98,"Silverton","OR","97381",45.00601058,-122.7825909
"4939","brick-bar-and-broiler-salem","Brick Bar & Broiler","$$",2.5,47,"Salem","OR","97301",44.94022099,-123.0390109
"4941","ursula-brewery-aurora","Ursula Brewery","$",4.5,79,"Aurora","CO","80045",39.74868774,-104.8383865
"4942","launch-pad-brewery-aurora","Launch Pad Brewery","$$",4.5,71,"Aurora","CO","80017",39.70058451,-104.7908008
"4943","cheluna-brewing-co-aurora","Cheluna Brewing Co.","$$",4.5,39,"Aurora","CO","80010",39.75223,-104.87738
"4944","brewability-denver","Brewability","$",5,18,"Denver","CO","80239",39.77222323,-104.8440397
"4945","copper-kettle-brewing-company-denver","Copper Kettle Brewing Company","$",4.5,187,"Denver","CO","80247",39.69265529,-104.8913113
"4946","fiction-beer-company-denver","Fiction Beer Company","$",4,107,"Denver","CO","80220",39.74026524,-104.9055813
"4947","peak-to-peak-tap-and-brew-aurora","Peak To Peak Tap & Brew","$",4.5,74,"Aurora","CO","80013",39.67381632,-104.7940899
"4948","dry-dock-brewing-co-aurora-4","Dry Dock Brewing Co","$",4.5,338,"Aurora","CO","80014",39.6528851,-104.8118032
"4949","station-26-brewing-denver","Station 26 Brewing","$",4,197,"Denver","CO","80207",39.769609,-104.905894
"4950","cerebral-brewing-denver","Cerebral Brewing","$",4,83,"Denver","CO","80206",39.73966576,-104.9451084
"4951","resolute-brewing-company-centennial","Resolute Brewing Company","$$",4.5,71,"Centennial","CO","80112",39.58476,-104.88495
"4952","comrade-brewing-denver","Comrade Brewing","$",4,127,"Denver","CO","80231",39.67569258,-104.8984929
"4953","dry-dock-brewing-co-north-dock-aurora-2","Dry Dock Brewing Co - North Dock","$$",4,13,"Aurora","CO","80011",39.75644717,-104.7730353
"4954","lowry-beer-garden-denver","Lowry Beer Garden","$$",4,366,"Denver","CO","80230",39.7189314,-104.8973718
"4955","black-shirt-brewing-denver","Black Shirt Brewing","$",4.5,183,"Denver","CO","80205",39.76976729,-104.9729352
"4956","banded-oak-brewing-company-denver","Banded Oak Brewing Company","$",4.5,33,"Denver","CO","80203",39.72372437,-104.9871216
"4957","two22-brew-centennial","Two22 Brew","$",4,81,"Centennial","CO","80015",39.6351903,-104.7591622
"4958","spangalang-brewery-denver-2","Spangalang Brewery","$",4.5,91,"Denver","CO","80205",39.75506973,-104.9771118
"4959","leopold-brothers-denver","Leopold Brothers","$$",5,73,"Denver","CO","80239",39.79272842,-104.862442
"4960","halfpenny-brewing-centennial","Halfpenny Brewing","$",4,50,"Centennial","CO","80122",39.5949223,-104.9278858
"4961","dead-hippie-brewing-sheridan","Dead Hippie Brewing","$",4,25,"Sheridan","CO","80110",39.64919281,-105.0039749
"4962","fermaentra-denver-2","Fermaentra","$",4.5,64,"Denver","CO","80210",39.67864,-104.96708
"4963","dad-and-dudes-breweria-aurora-3","Dad and Dudes Breweria","$$",4,451,"Aurora","CO","80016",39.59395112,-104.8064968
"4964","elk-mountain-brewing-parker","Elk Mountain Brewing","$$",4,90,"Parker","CO","80134",39.52708,-104.76996
"4965","lone-tree-brewing-lone-tree","Lone Tree Brewing","$",4,147,"Lone Tree","CO","80124",39.56300475,-104.8936824
"4966","barnett-and-son-brewing-co-parker","Barnett & Son Brewing Co","$$",3,31,"Parker","CO","80134",39.5222702,-104.7750778
"4967","3-freaks-brewery-highlands-ranch-3","3 Freaks Brewery","$",4,62,"Highlands Ranch","CO","80126",39.5659549,-104.909255
"4968","105-west-brewing-company-castle-rock","105 West Brewing Company","$$",4.5,75,"Castle Rock","CO","80109",39.38098,-104.867633
"4969","pint-brothers-denver","Pint Brothers","$$",3,6,"Denver","CO","80237",39.6280098,-104.8999405
"4970","growler-usa-americas-microbrew-pub-englewood","Growler USA - America's Microbrew Pub","$$",4,35,"Englewood","CO","80112",39.59342045,-104.8569701
"4971","lost-highway-brewing-company-centennial","Lost Highway Brewing Company","$",3.5,66,"Centennial","CO","80111",39.601917,-104.841122
"4972","2-penguins-tap-and-grill-centennial-2","2 Penguins Tap and Grill","$$",4,137,"Centennial","CO","80112",39.59415173,-104.8364975
"4973","20-mile-tap-house-parker","20 Mile Tap House","$$",4,58,"Parker","CO","80134",39.5446887,-104.7730163
"4974","fandraught-sports-brewery-parker","FanDraught Sports Brewery","$",1,8,"Parker","CO","80138",39.552044,-104.773753
"4975","castle-rock-beer-company-castle-rock","Castle Rock Beer Company","$",4,21,"Castle Rock","CO","80104",39.37522208,-104.858414
"4976","something-brewery-brighton","Something Brewery","$",4.5,32,"Brighton","CO","80601",39.9883409,-104.8214146
"4977","floodstage-ale-works-brighton","Floodstage Ale Works","$",3.5,19,"Brighton","CO","80601",39.9839447,-104.8221851
"4978","10-barrel-brewing-denver","10 Barrel Brewing","$$",4.5,100,"Denver","CO","80205",39.75939,-104.9856446
"4979","two-brothers-tap-house-warrenville","Two Brothers Tap House","$$",4,486,"Warrenville","IL","60555",41.824326,-88.212255
"4980","hopvine-brewing-company-aurora","Hopvine Brewing Company","$$",3.5,181,"Aurora","IL","60504",41.75973605,-88.21895295
"4981","chicago-brew-werks-plainfield","Chicago Brew Werks","$$",5,39,"Plainfield","IL","60544",41.61195,-88.19784
"4982","hardware-north-aurora-5","Hardware","$$$",3.5,194,"North Aurora","IL","60542",41.80926145,-88.37187719
"4983","metal-monkey-brewing-romeoville-3","Metal Monkey Brewing","$",4.5,46,"Romeoville","IL","60446",41.6443,-88.07801
"4984","two-brothers-roundhouse-aurora","Two Brothers Roundhouse","$$",3.5,439,"Aurora","IL","60505",41.760647,-88.308817
"4985","brew-n-view-at-the-roundhouse-aurora","Brew 'N' View at The Roundhouse",NA,5,1,"Aurora","IL","60505",41.7606442,-88.3088086
"4986","the-craftsman-by-two-brothers-naperville","The Craftsman By Two Brothers","$$",3.5,129,"Naperville","IL","60540",41.77261,-88.14842
"4987","pollyanna-brewing-company-lemont","Pollyanna Brewing Company","$$",4,55,"Lemont","IL","60439",41.6755798,-87.9975948
"4988","mcbrides-north-aurora","McBride's North","$$",4,87,"Aurora","IL","60503",41.71228932,-88.25361866
"4989","nevins-brewing-company-plainfield","Nevin's Brewing Company","$$",2.5,177,"Plainfield","IL","60585",41.6575508,-88.2025375
"4990","windmill-ginger-brew-geneva-3","Windmill Ginger Brew",NA,5,1,"Geneva","IL","60134",41.88203,-88.34443
"4991","crusade-burger-bar-yorkville","Crusade Burger Bar","$$",4,135,"Yorkville","IL","60560",41.64190697,-88.44696712
"4992","fox-river-distilling-company-geneva-2","Fox River Distilling Company","$$",5,21,"Geneva","IL","60134",41.886708,-88.2709874
"4993","geneva-ale-house-geneva","Geneva Ale House","$$",4,229,"Geneva","IL","60134",41.88809474,-88.30870362
"4994","iron-and-glass-romeoville","Iron & Glass","$$",5,14,"Romeoville","IL","60446",41.60162679,-88.12389337
"4995","the-bavarian-lodge-lisle","The Bavarian Lodge","$$",4,508,"Lisle","IL","60532",41.80047,-88.08733
"4996","emmetts-brewing-co-downers-grove","Emmett's Brewing Co.","$$",3.5,187,"Downers Grove","IL","60515",41.79258,-88.01047
"4997","warrens-ale-house-wheaton","Warren's Ale House","$$",4,241,"Wheaton","IL","60189",41.835196,-88.101097
"4998","lil-charlies-restaurant-and-brewery-batesville-2","Lil' Charlie's Restaurant and Brewery","$$",4,46,"Batesville","IN","47006",39.29666,-85.21829
"4999","bjs-restaurant-and-brewhouse-florence-2","BJ's Restaurant & Brewhouse","$$",3,108,"Florence","KY","41042",38.993074,-84.650311
"5000","airline-brewing-company-amherst","Airline Brewing Company",NA,5,1,"Amherst","ME","04681",44.83393449,-68.36847383
"5001","masthead-brewing-cleveland","Masthead Brewing","$$",4.5,67,"Cleveland","OH","44114",41.50417,-81.68541
"5002","the-bottlehouse-brewing-company-cleveland-heights","The BottleHouse Brewing Company","$$",4,96,"Cleveland Heights","OH","44118",41.50372669,-81.56571826
"5003","platform-beer-co-cleveland-3","Platform Beer Co","$$",4.5,114,"Cleveland","OH","44113",41.47986,-81.71396
"5004","goldhorn-brewery-cleveland","Goldhorn Brewery","$",4.5,23,"Cleveland","OH","44103",41.5218,-81.65130995
"5005","brick-and-barrel-cleveland","Brick And Barrel","$",4.5,49,"Cleveland","OH","44113",41.48949051,-81.70079041
"5006","great-lakes-brewing-company-cleveland-4","Great Lakes Brewing Company","$$",4,701,"Cleveland","OH","44113",41.4845299,-81.70394294
"5007","brim-kitchen-brewery-willoughby","BRIM Kitchen + Brewery","$$",3.5,61,"Willoughby","OH","44094",41.64358,-81.40627
"5008","willoughby-brewing-co-willoughby-2","Willoughby Brewing Co.","$$",3.5,158,"Willoughby","OH","44094",41.64148052,-81.40559882
"5009","forest-city-brewery-cleveland","Forest City Brewery","$",4.5,20,"Cleveland","OH","44113",41.48324,-81.70008
"5010","hansa-brewery-cleveland","Hansa Brewery","$$",4,45,"Cleveland","OH","44113",41.48327,-81.70479
"5011","ordnance-brewing-wilsonville-2","Ordnance Brewing","$",4.5,18,"Wilsonville","OR","97070",45.302252,-122.776632
"5012","vanguard-brewing-company-wilsonville","Vanguard Brewing Company","$",4.5,9,"Wilsonville","OR","97070",45.321158,-122.773472
"5013","fob-taproom-canby","FOB Taproom","$",4.5,21,"Canby","OR","97013",45.2555266,-122.7044141
"5014","ancestry-brewing-tualatin-2","Ancestry Brewing","$$",4,137,"Tualatin","OR","97062",45.3697,-122.80228
"5015","two-kilts-brewing-company-sherwood","Two Kilts Brewing Company","$",4.5,36,"Sherwood","OR","97140",45.36788911,-122.8293841
"5016","the-beer-station-wilsonville","The Beer Station","$",4,40,"Wilsonville","OR","97070",45.3019999,-122.7661308
"5017","stickmen-brewing-company-tualatin","Stickmen Brewing Company","$$",3.5,18,"Tualatin","OR","97062",45.3794043,-122.7991149
"5018","quench-taproom-wilsonville","Quench Taproom","$$",5,18,"Wilsonville","OR","97070",45.31090713,-122.794573
"5019","flyboy-brewery-tigard-3","FlyBoy Brewery","$$",4.5,16,"Tigard","OR","97224",45.41037,-122.74574
"5020","oregon-city-brewing-company-oregon-city","Oregon City Brewing Company","$",4,67,"Oregon City","OR","97045",45.36169554,-122.6001742
"5021","coin-toss-brewing-company-oregon-city","Coin Toss Brewing Company","$",4.5,11,"Oregon City","OR","97045",45.33205414,-122.578064
"5022","wilsonville-old-church-and-pub-wilsonville","Wilsonville Old Church & Pub","$$",3,181,"Wilsonville","OR","97070",45.3011099,-122.7731949
"5023","feckin-irish-brewing-oregon-city","Feckin Irish Brewing","$",4.5,21,"Oregon City","OR","97045",45.347624,-122.621236
"5024","three-mermaids-public-house-tigard","Three Mermaids Public House","$",4.5,54,"Tigard","OR","97224",45.3915656,-122.7515058
"5025","vertigo-brewing-hillsboro","Vertigo Brewing","$",4.5,38,"Hillsboro","OR","97124",45.53171121,-122.8954766
"5026","flyboy-brewing-lake-oswego-2","Flyboy Brewing","$",4.5,34,"Lake Oswego","OR","97035",45.412491,-122.716525
"5027","stumptown-ales-davis-2","Stumptown Ales","$",4.5,24,"Davis","WV","26260",39.12898455,-79.4647792
"5028","blackwater-brewing-company-davis","Blackwater Brewing Company","$$",3.5,44,"Davis","WV","26260",39.12798,-79.472308
"5029","barrels-brewhouse-davis","Barrels Brewhouse","$$",3.5,9,"Davis","WV","26260",39.12821,-79.47223
"5030","big-slide-brewery-and-public-house-lake-placid","Big Slide Brewery & Public House","$$",4.5,77,"Lake Placid","NY","12946",44.26546432,-73.9700266
"5031","lake-placid-pub-and-brewery-lake-placid","Lake Placid Pub & Brewery","$$",4,385,"Lake Placid","NY","12946",44.28294754,-73.98129272
"5032","blue-line-brewery-saranac-lake","Blue Line Brewery","$",3.5,44,"Saranac Lake","NY","12983",44.313221,-74.116118
"5033","smoke-signals-lake-placid-2","Smoke Signals","$$",4,321,"Lake Placid","NY","12946",44.28857826,-73.98521729
"5034","great-adirondack-steak-and-seafood-lake-placid","Great Adirondack Steak and Seafood","$$$",3.5,196,"Lake Placid","NY","12946",44.29017,-73.98532
"5035","4bs-brewery-cedaredge","4B's Brewery","$",3,9,"Cedaredge","CO","81413",38.90041,-107.92573
"5036","palisade-brewing-company-palisade","Palisade Brewing Company","$$",4,72,"Palisade","CO","81526",39.11108822,-108.3541659
"5037","horsefly-brewing-company-montrose-3","Horsefly Brewing Company","$$",3.5,112,"Montrose","CO","81401",38.4827,-107.87138
