id,brewery_id,altmap,lat,lng,map,name,status
4365,13164,,36.970526,-86.434333,,Chuck's of Hartland,Beer Store
4366,13161,,36.936381,-86.420779,,Chuck's Wine and Spirits,Beer Store
4367,13429,,39.084021,-84.517645,bluegrass,Cock and Bull English Pub,Beer Bar
4368,6427,,39.084834,-84.523981,bluegrass,Cork 'N Bottle,Beer Store
4369,16166,bluegrass,38.043908,-84.509187,northcentral,Country Boy Brewing,Brewery
4370,335,bluegrass,38.231236,-85.705505,northcentral,Cumberland Brews,Brewpub
4371,20807,bluegrass,39.105124,-84.484258,northcentral,Darkness Brewing Co.,Brewery
4372,11263,,38.254215,-85.746923,bluegrass,Derby City Espresso,Beer Bar
4373,7242,,37.087801,-88.595424,,Doe's Eat Place,Beer Bar
4374,20422,,0,0,,,
4375,18452,bluegrass,39.100314,-84.487595,northcentral,Ei8ht Ball Brewing,Brewery
4376,19802,bluegrass,38.056785,-84.519748,northcentral,Ethereal Brewing,Brewery
4377,20424,bluegrass,38.257041,-85.766837,northcentral,Falls City Beer,Brewery
4378,10168,,38.24149,-85.72525,bluegrass,Flanagan's Ale House,Beer Bar
4379,16054,,38.22725,-85.735384,bluegrass,Four Pegs,Beer Bar
4380,20426,bluegrass,38.254423,-85.740136,northcentral,Goodwood Brewing Co.,Brewery
4381,16439,bluegrass,38.252808,-85.757303,,Gordon Biersch -  Louisville,Brewpub
4382,19709,bluegrass,38.22465,-85.69462,northcentral,Great Flood Brewing Company,Brewery
4383,17858,,39.086194,-84.708596,,Hebron Brew Haus,Beer Bar
4384,9909,,38.230577,-85.704365,bluegrass,Hideaway Saloon,Beer Bar
4385,605,bluegrass,39.094902,-84.494606,northcentral,Hofbrauhaus Newport,Brewpub
4386,17857,,38.990995,-84.695355,,Holler Hops and Grill,Beer Bar
4387,15729,,38.239282,-85.722889,bluegrass,Holy Grale,Beer Bar
4388,20879,,38.04957,-84.499722,,HopCat - Lexington,Beer Bar
4389,20881,,38.238437,-85.721737,,HopCat - Louisville,Beer Bar
4390,6258,,39.08838,-84.508031,bluegrass,Keystone Bar and Grill,Beer Bar
4391,20746,,0,0,,,
4392,17328,,38.048695,-84.494275,bluegrass,Lexington Beerworks,Beer Bar
4393,17282,,36.949318,-86.424274,,Liquor Barn,Beer Store
4394,5881,,38.014678,-84.555823,bluegrass,Liquor Barn (Beaumont Ctr.),Beer Store
4395,5902,,38.156953,-85.706648,bluegrass,Liquor Barn (Fern Valley),Beer Store
4396,5882,,38.018787,-84.415578,bluegrass,Liquor Barn (Hamburg),Beer Store
4397,5903,,38.220476,-85.582595,bluegrass,Liquor Barn (Hurstbourne Pkwy),Beer Store
4398,5880,,38.004582,-84.449579,bluegrass,Liquor Barn (Richmond Rd),Beer Store
4399,5904,,38.298562,-85.556318,bluegrass,Liquor Barn (Towne Ctr),Beer Store
4400,10844,,39.069894,-84.468897,bluegrass,Liquor Direct,Beer Store
4401,16744,bluegrass,37.658491,-84.797123,northcentral,Lore Brewing Co,Brewery
4402,17278,,36.960761,-86.469019,northcentral,Lost River Pizza Co,Beer Bar
4403,11500,,38.253286,-85.739107,bluegrass,Louisville Beer Store,Beer Store
4404,19871,,37.74715,-84.292588,,Madison Garden Bar and Grill,Beer Bar
4405,5883,,38.018502,-84.526933,bluegrass,Marikka's Restaurant Und Bier Stube,Beer Bar
4406,17279,,36.990529,-86.441654,,Mellow Mushroom - Bowling Green,Beer Bar
4407,5884,,38.043427,-84.503341,bluegrass,Mellow Mushroom - Lexington,Beer Bar
4408,20808,bluegrass,38.040447,-84.478465,northcentral,Mirror Twin Brewing,Brewery
4409,11233,,39.087407,-84.508656,bluegrass,Molly Malone's Covington,Beer Bar
4410,20551,bluegrass,38.222659,-85.739243,northcentral,Monnik Beer Co,Brewpub
4411,10641,,38.256915,-85.725898,bluegrass,My Old Kentucky Homebrew,Homebrew
4412,16053,,38.230157,-85.735717,bluegrass,Nach Bar,Beer Bar
4413,19182,,38.04086,-84.480021,,National Provisions,Beer Bar
4414,11427,,38.214875,-85.590246,bluegrass,Old Chicago - Louisville,Beer Bar
4415,13152,,37.746724,-84.293246,bluegrass,Paddy Wagon Irish Pub,Beer Bar
4416,20421,,0,0,,,
4417,5893,,39.100888,-84.487698,bluegrass,"Party Source, The",Beer Store
4418,5892,,39.010725,-84.628548,bluegrass,Party Town,Beer Store
4419,13097,,38.256043,-85.750276,bluegrass,Patrick O'Shea's,Beer Bar
4420,5888,,38.041785,-84.50347,bluegrass,Pazzo's Pizza Pub,Beer Bar
4421,11506,,39.026569,-84.580961,bluegrass,"Pub Crestview Hills, The",Beer Bar
4422,14649,,39.025205,-84.578815,bluegrass,"Pub, The - Crestview Hills",Beer Bar
4423,14207,,37.986134,-84.531434,bluegrass,"Pub, The - Lexington",Beer Bar
4424,14648,,38.252396,-85.757425,bluegrass,"Pub, The - Louisville",Beer Bar
4425,6419,,37.083708,-88.64653,,Roof Brothers Wine and Liquors,Beer Store
4426,19993,,0,0,,,
4427,11425,,38.25898,-85.721285,bluegrass,Sergio's World Beers,Beer Bar
4428,20505,,37.961889,-84.479452,,Shamrock Bar and Grill - Hartland,Beer Bar
4429,18787,,36.959405,-86.463281,,Shenanigan's Wines and Spirits,Beer Store
4430,5889,,38.02905,-84.490098,bluegrass,Shopper's Village Liquor,Beer Store
4431,6616,,37.118612,-82.827703,,Summit City Lounge,Beer Bar
4432,15891,bluegrass,38.059817,-84.491758,northcentral,West Sixth Brewing Company,Brewery
4433,19747,,0,0,,,
4434,17283,,36.960761,-86.469019,,Winos Depot,Beer Store
4435,17821,neworleans,29.948397,-90.008333,southcentral,40 Arpent Brewing Co,Brewery
4436,8,,30.478516,-90.039131,southcentral,Abita Brew Pub,Beer Bar
4437,7098,neworleans,30.482833,-90.051599,southcentral,Abita Brewing Company,Brewery
4438,9737,,30.475398,-90.10038,neworleans,Acquistapace's Covington Supermarket,Beer Store
4439,11188,,29.936906,-90.07672,neworleans,"Avenue Pub, The",Beer Bar
4440,5940,,29.923986,-90.086483,neworleans,Balcony Bar and Cafe,Beer Bar
4441,10739,,30.353659,-90.070339,neworleans,"Barley Oak, The",Beer Bar
4442,15199,,0,0,,,
4443,6476,,29.956332,-90.067675,neworleans,Beerfest I,Beer Bar
4444,6477,,29.95805,-90.066111,neworleans,Beerfest II,Beer Bar
4445,7962,,30.391743,-91.090155,,BJ's Brewhouse - Baton Rouge,Beer Bar
4446,9917,,29.951535,-90.135003,neworleans,Brewstock,Homebrew
4447,5139,,30.197683,-93.248692,,Buffalo Wild Wings - Lake Charles,Beer Bar
4448,16055,,30.417594,-91.145532,,"Bulldog, The - Baton Rouge",Beer Bar
4449,16056,,29.983314,-90.110357,neworleans,"Bulldog, The - Mid City",Beer Bar
4450,5267,,29.923634,-90.087293,neworleans,"Bulldog, The - Uptown",Beer Bar
4451,5141,,30.194177,-93.218572,,Cajun's Wharf ,Beer Bar
4452,16983,,30.368739,-91.076077,,Calandro's Supermarket,Beer Store
4453,17398,neworleans,30.425759,-90.044325,southcentral,Chafunkta Brewing Co,Brewery
4454,17788,,30.414711,-91.060934,,"Chimes East, The",Beer Bar
4455,12725,,30.477086,-90.094673,neworleans,Columbia Street Tap Room,Beer Bar
4456,5265,,29.9425,-90.134595,neworleans,Cooter Brown's Tavern,Beer Bar
4457,12499,,29.977258,-90.092702,neworleans,Cork and Bottle,Beer Store
4458,19799,neworleans,29.938759,-90.070563,southcentral,Courtyard Brewery,Brewery
4459,12726,neworleans,30.4776,-90.097069,southcentral,Covington Brewhouse,Brewery
4460,329,neworleans,29.955334,-90.064026,southcentral,Crescent City Brewhouse,Brewpub
4461,17785,,30.419571,-91.149058,,Cuban Liquors,Beer Store
4462,3047,,29.963772,-90.057961,neworleans,d.b.a.,Beer Bar
4463,344,neworleans,29.880863,-90.104034,southcentral,Day Brewing Company,Brewery
4464,5266,,29.927972,-90.091944,neworleans,"Delachaise, The",Beer Bar
4465,5269,,29.946387,-90.112731,neworleans,Elio's Wine Warehouse,Beer Store
4466,510,neworleans,29.948246,-90.064217,southcentral,Gordon Biersch - New Orleans,Brewpub
4467,19896,,0,0,,,
4468,13534,,30.284646,-89.755016,neworleans,Habanos of Slidell,Beer Store
4469,19921,,29.95311,-90.066039,,Industry Bar and Kitchen,Beer Bar
4470,3902,,30.003749,-90.159606,neworleans,Lager's,Beer Bar
4471,5268,,29.920427,-90.106135,neworleans,Le Bon Temps Roule,Beer Bar
4472,11485,,29.950656,-90.070395,neworleans,Luke,Beer Bar
4473,16915,,30.452451,-90.041095,neworleans,Main Grain,Homebrew
4474,15234,,30.206846,-92.039641,,Marcello's Wine Market,Homebrew
4475,6593,,30.002255,-90.136146,neworleans,Martin Wine Cellar,Beer Store
4476,12727,,30.454292,-90.082382,neworleans,Mellow Mushroom - Covington,Beer Bar
4477,19793,,0,0,,,
4478,11515,neworleans,29.919836,-90.080838,southcentral,New Orleans Lager and Ale (NOLA) Brewing Company,Brewery
4479,3929,,30.222054,-93.218437,,OB's Bar and Grill ,Beer Bar
4480,18921,neworleans,30.360459,-90.063322,southcentral,Old Rail Brewery,Brewpub
4481,3930,,30.206413,-93.218437,,Pappy's Sports Pub,Beer Bar
4482,15201,,0,0,,,
4483,21165,neworleans,29.960749,-90.034105,,Parleaux Beer Lab,Brewery
4484,17784,,30.422758,-91.129174,,Pelican House,Beer Bar
4485,12979,,30.423624,-91.129135,,Port Royal:  The Cove,Beer Bar
4486,17786,,30.417505,-91.144998,,Red Zeppelin Pizza,Beer Bar
4487,21163,neworleans,29.982638,-90.105458,,Second Line Brewing,Brewery
4488,5270,,29.958666,-90.061037,neworleans,Sidney's Wine Cellar,Beer Store
4489,9872,,29.929527,-90.07686,neworleans,Stein's Market and Deli,Beer Store
4490,9696,,32.500874,-93.734864,,Strange Brew,Beer Bar
4491,15200,,0,0,,,
4492,20017,,30.386005,-91.064325,,Twin Peaks - Baton Rouge Siegen Lane,Beer Bar
4493,21162,neworleans,29.92985,-90.066989,,Urban South Brewing,Brewery
4494,16988,,30.159744,-92.046333,,Walk-On's - Lafayette,Beer Bar
4495,21164,neworleans,29.952156,-90.097568,,Wayward Owl Brewing,Brewery
4496,9694,,32.4866,-93.706421,,What's on Tap,Beer Bar
4497,1442,,30.00198,-90.137993,neworleans,Zea Rotisserie and Brewery,Beer Bar
4498,18,portlandme,43.70309,-70.317775,northeastern,Allagash Brewing Company,Brewery
4499,33,,0,0,,,
4500,59,,0,0,,,
4501,19779,portlandme,43.702795,-70.319935,northeastern,Austin Street Brewery,Brewery
4502,73,,0,0,,,
4503,77,,0,0,,,
4504,20838,portlandme,43.536711,-70.421847,northeastern,barreled souls brewing,Brewery
4505,21346,portlandme,43.702808,-70.319972,,Battery Steele Brewing,Brewery
4506,13566,portlandme,44.094336,-70.218874,northeastern,Baxter Brewing Co.,Brewery
4507,97,,0,0,,,
4508,19780,portlandme,43.702795,-70.319935,northeastern,Bissell Brothers Brewery,Brewery
4509,18568,,0,0,,,
4510,198,portlandme,43.957497,-70.562096,northeastern,Bray's Brewpub And Eatery,Brewpub
4511,17111,portlandme,43.66709,-70.256348,northeastern,Bunker Brewing Co.,Brewery
4512,15460,,44.884266,-68.671454,,Burby and Bates,Beer Store
4513,268,portlandme,43.70277,-70.319778,northeastern,Casco Bay Brewing Co.,Brewery
4514,16228,,43.249159,-70.599566,portlandme,Cornerstone - Artisanal Pizza and Craft Beer,Beer Bar
4515,337,portlandme,43.706627,-70.315758,northeastern,D. L. Geary Brewing Company / Geary's Brewing Co.,Brewery
4516,18552,,0,0,,,
4517,16552,,43.858132,-70.102252,portlandme,Derosier's Pizza,Beer Store
4518,5567,,44.154922,-70.893593,,Ebenezer's Pub,Beer Bar
4519,433,portlandme,43.360462,-70.479408,northeastern,Federal Jack's / Kennebunkport Brewing Co.,Brewpub
4520,19781,portlandme,43.702795,-70.319935,northeastern,Foundation Brewing Company,Brewery
4521,19105,,0,0,,,
4522,18962,,0,0,,,
4523,6495,,43.668229,-70.280265,portlandme,Great Lost Bear,Beer Bar
4524,553,portlandme,44.013374,-70.362701,northeastern,Gritty McDuff's - Auburn,Brewpub
4525,554,portlandme,43.821899,-70.108582,northeastern,Gritty McDuff's - Freeport,Brewpub
4526,555,portlandme,43.656334,-70.253624,northeastern,Gritty McDuff's - Portland,Brewpub
4527,6101,,43.876711,-70.32789,portlandme,"Hop Shop, The - Gray",Homebrew
4528,18575,portlandme,43.65446,-70.254285,northeastern,In'finiti Fermentation and Distillation,Brewery
4529,663,portlandme,43.655151,-70.19796,northeastern,"Inn On Peaks Island, The",Brewpub
4530,716,,0,0,,,
4531,756,,0,0,,,
4532,14339,,43.912756,-69.979895,portlandme,Lion's Pride,Beer Bar
4533,20837,portlandme,43.6544,-70.254327,northeastern,Liquid Riot Brewing and Distillery,Brewery
4534,9818,,43.653089,-70.267354,portlandme,Local 188,Beer Bar
4535,13920,,43.518941,-70.455506,portlandme,Madden Beverage,Beer Store
4536,16590,portlandme,43.702795,-70.320359,northeastern,Maine Beer Company,Brewery
4537,18570,portlandme,43.839144,-70.121407,northeastern,Maine Beer Company,Brewery
4538,803,,0,0,,,
4539,13707,,44.552011,-69.631712,,Mainely Brews,Beer Bar
4540,16306,,44.229806,-69.774084,,"Mainiac Brewing and Supply, LLC",Homebrew
4541,7421,,0,0,,,
4542,15442,,44.800522,-68.771755,,Nocturnem Draft Haus,Beer Bar
4543,20610,,0,0,,,
4544,8779,,43.657252,-70.257101,portlandme,Novare Res Bier Cafe,Beer Bar
4545,926,,0,0,,,
4546,21020,,0,0,,,
4547,11748,portlandme,43.662461,-70.264385,northeastern,Peak Organic Brewery,Brewery
4548,18576,,0,0,,,
4549,11881,,43.657388,-70.250331,portlandme,Ri Ra Irish Pub,Beer Bar
4550,16740,portlandme,43.66531,-70.256979,northeastern,Rising Tide Brewing Company,Brewery
4551,17619,portlandme,43.267243,-70.597888,northeastern,Rocky Coast Brewing at Post Road Tavern,Brewpub
4552,11413,portlandme,43.499781,-70.443994,northeastern,Run of the Mill Public House and Brewery,Brewpub
4553,15012,portlandme,43.635168,-70.319011,northeastern,Sea Dog Brewing - South Portland,Brewpub
4554,1450,portlandme,43.92041,-69.965874,northeastern,Sea Dog Brewing Co. - Topsham,Brewpub
4555,1179,,0,0,,,
4556,2878,portlandme,43.679565,-70.395058,northeastern,Sebago Brewing Company - Annex,Brewery
4557,1181,,43.67868,-70.4394,northeastern,Sebago Brewing Company - Gorham,Beer Bar
4558,17824,,43.658182,-70.264625,,Sebago Brewing Company - Kennebunk,Beer Bar
4559,1183,,43.627994,-70.342911,northeastern,Sebago Brewing Company - Maine Mall,Beer Bar
4560,17823,,43.659758,-70.249665,,Sebago Brewing Company - Portland,Beer Bar
4561,1191,,0,0,,,
4562,5291,,0,0,,,
4563,1196,portlandme,43.661781,-70.249023,northeastern,Shipyard Brewing Co.,Brewery
4564,1222,,0,0,,,
4565,21079,,0,0,,,
4566,1279,portlandme,43.710381,-70.305992,northeastern,Stone Coast Brewing Co.,Brewery
4567,17988,,0,0,,,
4568,1291,,0,0,,,
4569,20554,,44.004223,-71.040634,,The Good Beer Store,Beer Store
4570,19650,,0,0,,,
4571,7993,,43.300857,-70.585299,portlandme,Tully's Beer and Wine,Beer Store
4572,21080,,0,0,,,
4573,7859,,44.883888,-68.671902,,Woodman's Bar and Grill,Beer Bar
4574,17819,,38.371292,-75.070551,,45th Street Taphouse Bar and Grille,Beer Bar
4575,20220,washington,39.055813,-77.110185,southeastern,7 Locks Brewing,Brewery
4576,20222,,38.339383,-75.080965,,9th Street Taphouse,Beer Bar
4577,16944,,39.199134,-76.820003,washington,"Ale House Columbia, The",Beer Bar
4578,2244,,39.284779,-76.589249,washington,Ale Mary's,Beer Bar
4579,14263,,39.29029,-76.620893,washington,Alewife,Beer Bar
4580,2699,,39.613335,-76.514687,washington,Almony's Store,Beer Store
4581,11492,,39.344335,-76.630881,washington,Alonso's / Loco Hombre,Beer Bar
4582,15720,,39.645483,-77.726746,,Always Ron's,Beer Bar
4583,2245,,39.451015,-76.630791,washington,An Poitin Stil,Beer Bar
4584,3958,,39.063347,-76.533432,washington,Annapolis Home Brew,Homebrew
4585,14583,,38.361757,-75.072609,,Anthony's Beer Wine and Deli,Beer Store
4586,19002,,0,0,,,
4587,19844,,0,0,,,
4588,2701,,39.095657,-76.855217,washington,Astor Liquors,Beer Store
4589,21180,washington,39.412312,-77.403393,,Attaboy Beer,Brewery
4590,19845,,0,0,,,
4591,2735,,39.023445,-77.124229,washington,Balducci's,Beer Store
4592,2281,,39.285347,-76.574341,washington,"Baltimore Tap House, The",Beer Bar
4593,79,,39.277176,-76.827431,,Bare Bones Grill and Brewery - Maryland,Beer Bar
4594,81,washington,39.38198,-77.39994,southeastern,Barley And Hops,Brewpub
4595,20994,,38.989767,-77.098056,,Barrel and Crow,Beer Bar
4596,2703,,38.948612,-76.493584,washington,Bay Ridge Wine And Spirits,Beer Store
4597,13205,,39.181484,-77.26596,washington,Beers and Cheers,Beer Store
4598,2704,,39.398296,-76.563736,washington,Beltway Fine Wine and Spirits,Beer Store
4599,11158,,39.179925,-76.66764,washington,Bill Batemans - BWI airport,Beer Bar
4600,17932,,39.326966,-76.638059,,Birroteca,Beer Bar
4601,19534,,39.384955,-77.403897,,BJ's Restaurant and Brewhouse - Frederick,Beer Bar
4602,20779,washington,39.177034,-76.832224,southeastern,Black Flag Brewing Co.,Brewery
4603,9819,,38.293496,-76.498013,,Blue Wind Gourmet,Beer Store
4604,20242,washington,39.299633,-76.612703,southeastern,Brew House No. 16,Brewpub
4605,209,washington,39.415638,-77.410797,southeastern,Brewer's Alley Restaurant and Brewery,Brewpub
4606,210,washington,39.302467,-76.615982,southeastern,"Brewer's Art, The",Brewpub
4607,17486,,39.643866,-77.720223,,"Broad Axe, The",Beer Bar
4608,19842,washington,39.227561,-76.824355,southeastern,Bulk Head Brewing Company,Brewery
4609,20532,,0,0,,,
4610,14816,,0,0,,,
4611,6436,,39.099941,-76.942454,washington,Burtonsville Crossing Beer and Wine,Beer Store
4612,20221,,0,0,,,
4613,2706,,39.49577,-76.656197,washington,Calvert Discount Liquors,Beer Store
4614,4012,,39.26804,-76.794739,washington,Carpe Vinum,Beer Store
4615,11977,,38.786101,-76.224274,washington,Carpenter Street Saloon,Beer Bar
4616,18065,,39.400186,-76.934692,,Carroltown Liquors,Beer Store
4617,270,washington,38.97789,-76.490646,southeastern,Castle Bay Irish Pub,Brewpub
4618,2263,,39.281975,-76.592155,washington,Cat's Eye Pub,Beer Bar
4619,21154,washington,38.978066,-76.497472,,Chesapeake Brewing Company,Brewpub
4620,2707,,39.282036,-76.582703,washington,Chesapeake Wine Company,Beer Store
4621,2265,,39.280308,-76.572594,washington,Claddagh Pub,Beer Bar
4622,6520,,39.551032,-76.090933,,Coakley's Pub,Beer Bar
4623,10886,,38.980662,-77.098939,washington,Cork 57,Beer Store
4624,18934,,38.980866,-77.098414,,Cork and Fork,Beer Store
4625,2710,,39.095971,-76.805954,washington,Corridor Wine and Spirits,Beer Store
4626,8496,,39.608955,-77.708622,,"Cracked Cork, The",Homebrew
4627,21252,,0,0,,,
4628,17915,,39.506384,-77.652108,,Dan's Restaurant and Tap House,Beer Bar
4629,2266,,39.281517,-76.590591,washington,Dead End Saloon,Beer Bar
4630,2717,,39.196293,-76.884369,washington,Decanter Fine Wines,Beer Store
4631,16510,washington,39.284072,-76.620214,southeastern,Dempsey's Brew Pub and Restaurant,Brewpub
4632,19710,washington,38.988707,-77.027455,southeastern,Denizens Brewery Co.,Brewery
4633,2718,,39.541737,-76.474548,washington,Di Pasquale's,Beer Store
4634,20407,washington,39.268918,-76.597726,southeastern,Diamondback Brewing Co.,Brewery
4635,21171,,39.052052,-76.072399,,Doc's Riverside Grille,Beer Bar
4636,11946,washington,39.555824,-77.041126,southeastern,DOG Beverage Co,Brewery
4637,2323,,39.276932,-76.613487,washington,Dog Pub - Baltimore,Beer Bar
4638,7099,,39.192125,-76.81618,washington,Dog Pub - Columbia,Beer Bar
4639,2267,,39.141844,-77.217032,washington,Dogfish Head Alehouse - Gaithersburg,Beer Bar
4640,2268,,39.30188,-76.619225,washington,Dougherty's Pub,Beer Bar
4641,380,,39.162052,-76.725487,,DuClaw Brewing Co. - Arundel Mills,Beer Bar
4642,381,washington,39.497385,-76.331538,southeastern,DuClaw Brewing Co. - Bel Air,Brewpub
4643,382,,38.944977,-76.734642,,DuClaw Brewing Co. - Bowie Town Center,Beer Bar
4644,11157,,39.178994,-76.670709,washington,DuClaw Brewing Co. - BWI airport,Beer Bar
4645,18465,,0,0,,,
4646,2271,,39.280895,-76.595039,washington,Duda's,Beer Bar
4647,11197,washington,38.781681,-76.222383,southeastern,Eastern Shore Brewing,Brewery
4648,403,washington,39.26796,-76.799629,southeastern,Ellicott Mills Brewing Company,Brewpub
4649,10837,,0,0,,,
4650,12741,,39.44418,-76.625959,washington,Fairground Discount Beverages,Beer Store
4651,20218,,0,0,,,
4652,2719,,39.506165,-76.384804,washington,Fallston Liquors,Beer Store
4653,11944,,38.997081,-77.032633,washington,Fenwick Beer and Wine,Beer Store
4654,13177,washington,38.991469,-77.026148,southeastern,Firestation 1 Restaurant and Brewing Co.,Brewpub
4655,2276,,39.284504,-76.595291,washington,Fletcher's,Beer Bar
4656,4621,,39.411583,-77.408023,washington,"Flying Barrel, The",Homebrew
4657,7956,washington,39.360104,-77.425393,southeastern,Flying Dog Brewery,Brewery
4658,15236,,38.78516,-76.221533,washington,Foxy's Harbor Grille,Beer Bar
4659,17939,,39.313741,-77.328749,,Franklin Liquors,Beer Store
4660,467,washington,38.951813,-76.940742,southeastern,"Franklin's Restaurant, Brewery",Brewpub
4661,17441,washington,39.468591,-77.202837,southeastern,Frey's Brewing Co,Brewery
4662,2720,,39.466621,-76.311699,washington,Friendship Wine and Liquor,Beer Store
4663,15969,,39.18578,-76.82489,washington,Frisco Tap House - Columbis,Beer Bar
4664,19990,,39.036642,-76.680862,,Frisco Tap House - Crofton,Beer Bar
4665,19102,,39.10989,-77.077065,,Full On Craft Eats and Drinks,Beer Bar
4666,20317,washington,39.324338,-76.610422,southeastern,Full Tilt Brewing Co.,Brewery
4667,11737,,39.058621,-77.118907,washington,Gilly's Craft Beer and Fine Wine,Beer Store
4668,2279,,39.283161,-76.584557,washington,"Gin Mill, The",Beer Bar
4669,16440,washington,39.282421,-76.599774,,Gordon Biersch -  Baltimore,Brewpub
4670,10921,washington,38.981989,-76.543325,southeastern,Gordon Biersch - Annapolis,Brewpub
4671,5307,washington,39.085073,-77.150907,southeastern,Gordon Biersch - Rockville,Brewpub
4672,2280,,39.364162,-76.609665,washington,Grand Cru,Beer Bar
4673,11736,,39.189337,-77.185715,washington,Grape Expectations,Beer Store
4674,20316,,0,0,,,
4675,1289,washington,39.142082,-77.194366,southeastern,Growlers,Brewpub
4676,6510,,39.421006,-77.410042,washington,Guido's,Beer Bar
4677,2722,,39.373547,-76.543602,washington,Harford Beverage Company,Beer Store
4678,15723,,39.286626,-76.598808,,Heavy Seas Alehouse,Beer Bar
4679,297,washington,39.250492,-76.647148,southeastern,Heavy Seas Beer,Brewery
4680,17946,,39.676063,-77.719963,,Hempen Hill BBQ,Beer Bar
4681,2287,,38.995181,-76.511793,washington,Heroes,Beer Bar
4682,15976,,39.268599,-76.611906,washington,Hersh's Pizza and Drinks,Beer Bar
4683,6712,,38.334899,-75.099084,,Hooper's Crab House/Sneaky Pete's/Fin City Brewing,Beer Bar
4684,14310,,39.066264,-76.717696,washington,Hops and Vines,Beer Store
4685,12391,,39.148158,-76.907083,washington,i.m. wine,Beer Store
4686,20264,washington,39.539986,-76.356415,southeastern,Independent Brewing Co. LLC,Brewery
4687,4008,,38.25425,-76.481201,washington,International Beverage,Beer Store
4688,19711,washington,39.124113,-76.823012,southeastern,Jailbreak Brewing Company,Brewery
4689,2723,,39.278072,-76.818497,washington,Jason's Liquors,Beer Store
4690,11517,,39.310541,-76.619088,washington,Joe Squared,Beer Bar
4691,11947,washington,39.575312,-76.996023,southeastern,Johansson Dining House,Brewpub
4692,2290,,39.281921,-76.591125,washington,"John Stevens, Ltd",Beer Bar
4693,7616,,39.268279,-76.800521,washington,"Judge's Bench, The",Beer Bar
4694,20219,,0,0,,,
4695,7960,,39.114092,-77.172205,washington,"King Farm Wine Shop, The",Beer Store
4696,13561,,39.160512,-76.892223,washington,Kloby's Smokehouse,Beer Bar
4697,6433,,39.13688,-76.750067,washington,Latela's Discount Liquors - Jessup,Beer Store
4698,6513,,39.549039,-76.089731,,Laurrapin Grille,Beer Bar
4699,15854,,39.288871,-76.607109,washington,Leinenkugel's Beer Garden,Beer Bar
4700,15375,,39.311269,-76.617314,washington,Liam Flynn's Ale House,Beer Bar
4701,17154,,38.40864,-75.058915,,Liquid Assets Bistro and Package Goods,Beer Bar
4702,2724,,39.28487,-76.586967,washington,"Loading Dock Liquor Store, The",Beer Store
4703,6502,,39.533544,-76.346505,washington,Looney's Pub - Bel Air,Beer Bar
4704,6503,,39.280387,-76.575437,washington,Looney's Pub - Canton,Beer Bar
4705,2294,,39.283546,-76.593124,washington,Lulu's Off Broadway,Beer Bar
4706,11941,,39.027493,-76.600996,washington,Lures Bar and Grille,Beer Bar
4707,6514,,39.550768,-76.09054,,MacGregor's Restaurant,Beer Bar
4708,20089,,39.278044,-77.463441,,Mad Science Brewing Co.,Beer Bar
4709,6504,,39.534526,-76.348897,washington,MaGerks Pub and Grill - Bel Air,Beer Bar
4710,6505,,39.277291,-76.614422,washington,MaGerks Pub and Grill - Federal Hill,Beer Bar
4711,2295,,39.281124,-76.577896,washington,Mahaffey's Pub,Beer Bar
4712,2297,,39.152634,-77.067131,washington,Mannequin Pis,Beer Bar
4713,20088,washington,39.250841,-76.886718,southeastern,Manor Hill Brewing Co.,Brewery
4714,19935,,38.886088,-75.83244,,Market Street Public House,Beer Bar
4715,3325,,39.184032,-76.823219,washington,Maryland Homebrew,Homebrew
4716,2298,,39.28318,-76.593185,washington,Max's Taphouse,Beer Bar
4717,2299,,38.978413,-76.487083,washington,McGarvey's Saloon And Oyster Bar,Beer Bar
4718,15975,,39.299826,-76.615816,washington,Metropolitan Coffeehouse and Wine Bar,Beer Bar
4719,2300,,39.293579,-76.615463,washington,Mick O'Shea's Irish Pub,Beer Bar
4720,18052,washington,39.460262,-77.225512,southeastern,Milkhouse Brewery,Brewery
4721,15751,,38.977354,-76.487435,washington,Mills Fine Wine and Spirits,Beer Store
4722,16327,washington,39.44006,-77.398513,southeastern,Monocacy Brewing Co,Brewery
4723,20409,washington,39.292663,-76.562401,,Monument City Brewing Co.,Brewery
4724,13132,,39.36625,-77.164764,washington,Mount Airy Inn,Beer Bar
4725,2301,,39.307007,-76.620132,washington,Mount Royal Tavern,Beer Bar
4726,9987,,0,0,,,
4727,6480,,39.367442,-76.652069,washington,Mt. Washington Tavern,Beer Bar
4728,7938,,39.275091,-76.612317,washington,Muggsy's Mug House,Beer Bar
4729,19847,,0,0,,,
4730,16217,,38.981754,-77.096162,washington,Mussel Bar - Bethesda,Beer Bar
4731,3479,,39.279907,-76.575073,washington,Nacho Mama's,Beer Bar
4732,6494,,39.283297,-76.573463,washington,NcDevins,Beer Bar
4733,17122,,39.330727,-76.642527,washington,Nepenthe Homebrew,Homebrew
4734,17465,,39.65053,-78.762594,,Niner's Canal Pub,Beer Bar
4735,2727,,39.377907,-76.626717,washington,North Charles Fine Wine and Spirits,Beer Store
4736,11175,,39.176681,-76.669335,washington,Obrycki's - BWI Airport,Beer Bar
4737,19104,,0,0,,,
4738,16152,,39.080471,-76.68923,washington,Odenton Liquors,Beer Store
4739,11633,,38.968179,-76.952159,,Old Dominion Brewhouse,Beer Bar
